"","date","city","state","dead","injured","total","description","year","quarter","month","day","date2","weekday","lat","lng"
"127",2024-08-20,"Jackson","Mississippi",0,6,6,"Six people, including a three-year-old girl, were shot in a drive-by shooting in the Belhaven neighborhood.",2024,3,"Aug",20,"Aug 20","Tue",32.3157,-90.2125
"128",2024-08-20,"Everett","Washington",0,4,4,"Four people were shot overnight in the Westmont neighborhood.",2024,3,"Aug",20,"Aug 20","Tue",47.9525,-122.1669
"129",2024-08-20,"Chicago","Illinois",1,5,6,"Two people opened fire in the Back of the Yards neighborhood on the south side, killing a man and injuring five other men, including a man who was driving by at the time of the attack.",2024,3,"Aug",20,"Aug 20","Tue",41.8375,-87.6866
"130",2024-08-19,"Elizabethtown","Kentucky",3,1,4,"A man killed two people and wounded one other outside the Hardin County courthouse and later shot and wounded himself after a police chase. The suspect later died at a hospital.",2024,3,"Aug",19,"Aug 19","Mon",37.7031,-85.8773
"131",2024-08-18,"Oklahoma City","Oklahoma",0,4,4,"Four people were wounded when a person opened fire into a group of people in the Bricktown area of Downtown Oklahoma City. Two officers fired at the suspect before they eventually surrendered.",2024,3,"Aug",18,"Aug 18","Sun",35.4676,-97.5136
"132",2024-08-18,"Baltimore","Maryland",1,7,8,"A man was killed and seven others were injured in a shooting at a gathering in the Oliver neighborhood.",2024,3,"Aug",18,"Aug 18","Sun",39.3051,-76.6144
"133",2024-08-18,"Boston","Massachusetts",0,5,5,"Five people were shot at Franklin Park on the outskirts of the Dominican Festival.",2024,3,"Aug",18,"Aug 18","Sun",42.3188,-71.0852
"134",2024-08-18,"Minneapolis","Minnesota",0,4,4,"A group of five children stole a vehicle and were followed by another vehicle. After some time at least one occupant in the other vehicle opened fire in the Jordan neighborhood, striking four of the children. Two of the children had been arrested less than two weeks prior for stealing another vehicle.",2024,3,"Aug",18,"Aug 18","Sun",44.9635,-93.2678
"135",2024-08-17,"Oakland","California",2,2,4,"A crowded argument escalated into a shooting that killed two people and wounded two others in the city's east side.",2024,3,"Aug",17,"Aug 17","Sat",37.7904,-122.2166
"136",2024-08-17,"Jackson","Mississippi",1,5,6,"An early morning shooting at a bar in Downtown Jackson killed one and injured five others.",2024,3,"Aug",17,"Aug 17","Sat",32.3157,-90.2125
"137",2024-08-16,"Memphis","Tennessee",0,4,4,"A man shot four others outside a Midtown restaurant after arguing about a parking spot.",2024,3,"Aug",16,"Aug 16","Fri",35.1087,-89.9663
"138",2024-08-14,"Colorado Springs","Colorado",1,3,4,"One person was killed and three people were injured in a shooting at the Sandcreek Commons Condos.",2024,3,"Aug",14,"Aug 14","Wed",38.8674,-104.7605
"139",2024-08-14,"Waianae","Hawaii",1,3,4,"A man chased a woman into a neighbor's home as a result of a domestic incident and began firing into the home, striking three people inside, before he was fatally shot by responding police.",2024,3,"Aug",14,"Aug 14","Wed",21.4568,-158.1758
"140",2024-08-14,"Ettrick","Virginia",0,4,4,"Four people were injured in an on-campus shooting at Virginia State University. None of the victims or suspects are students of the school.",2024,3,"Aug",14,"Aug 14","Wed",37.2435,-77.4287
"141",2024-08-12,"Indianapolis","Indiana",2,2,4,"A man killed one person and wounded two adolescents before taking his own life.",2024,3,"Aug",12,"Aug 12","Mon",39.7771,-86.1458
"142",2024-08-12,"Lawrence","Massachusetts",1,3,4,"A man opened fire on his ex-girlfriend, her sister and brother, and her friend after he broke into their apartment. The man wounded his ex-girlfriend and her siblings and fatally shot her friend when he attempted to disarm him in a struggle.",2024,3,"Aug",12,"Aug 12","Mon",42.7002,-71.1626
"143",2024-08-12,"Chicago","Illinois",0,4,4,"Four people were injured in a shooting at a Near West Side club after an argument escalated.",2024,3,"Aug",12,"Aug 12","Mon",41.8375,-87.6866
"144",2024-08-11,"Tucson","Arizona",0,4,4,"Four people were injured in a shooting.",2024,3,"Aug",11,"Aug 11","Sun",32.1541,-110.8787
"145",2024-08-11,"Sharpsburg","North Carolina",3,2,5,"A man killed a woman and a six-year-old child while wounding two others before taking his own life in a domestic-related incident.",2024,3,"Aug",11,"Aug 11","Sun",35.8663,-77.8306
"146",2024-08-10,"Cleveland","Ohio",0,4,4,"Four people were injured in a shooting at a car meet at the Lee Harvard Shopping Center in the Lee–Miles neighborhood.",2024,3,"Aug",10,"Aug 10","Sat",41.4764,-81.6805
"147",2024-08-10,"Jacksonville","Florida",0,6,6,"Six people were shot outside of a pop-up nightclub in the Brentwood neighborhood.",2024,3,"Aug",10,"Aug 10","Sat",30.3322,-81.6749
"148",2024-08-10,"Atlanta","Georgia",0,5,5,"A shooting at an event left five people wounded, including three teens, near a park on the city's southwest side in the Mechanicsville neighborhood.",2024,3,"Aug",10,"Aug 10","Sat",33.7628,-84.422
"149",2024-08-09,"Dallas","Texas",0,4,4,"Four people were injured in a shooting at Far North Dallas.",2024,3,"Aug",9,"Aug 9","Fri",32.7935,-96.7667
"150",2024-08-09,"Charlotte","North Carolina",0,4,4,"A shooting at a Shell gas station injured four people on the city's south side in the Montclaire South neighborhood.",2024,3,"Aug",9,"Aug 9","Fri",35.2083,-80.8303
"151",2024-08-09,"Lexington","Kentucky",1,5,6,"One person was killed and five others were injured in an overnight shooting.",2024,3,"Aug",9,"Aug 9","Fri",38.0423,-84.4587
"152",2024-08-08,"Birmingham","Alabama",2,2,4,"A man opened fire at two homes in the West End Manor neighborhood, killing two and injuring two others, in a domestic-related incident.",2024,3,"Aug",8,"Aug 8","Thu",33.5279,-86.7971
"153",2024-08-07,"New York City","New York",0,6,6,"Six men were injured near St. James Park when two other men pulled up on scooters and opened fire in the Fordham neighborhood of The Bronx.",2024,3,"Aug",7,"Aug 7","Wed",NA,NA
"154",2024-08-06,"Morgan County","West Virginia",0,4,4,"A fight at a house party at a home east of Berkeley Springs led to a shooting that wounded four.",2024,3,"Aug",6,"Aug 6","Tue",NA,NA
"155",2024-08-05,"Seattle","Washington",0,4,4,"A drive-by shooting on the edge of Downtown Seattle in Capitol Hill injured four people. One of the victims crashed his vehicle into the Swedish First Hill hospital while fleeing the scene.",2024,3,"Aug",5,"Aug 5","Mon",47.6211,-122.3244
"156",2024-08-05,"Beechwood","Mississippi",1,3,4,"A teenager killed another teenager and injured three other people after a dispute over a stolen cell phone east of Vicksburg.",2024,3,"Aug",5,"Aug 5","Mon",32.3303,-90.819
"157",2024-08-05,"Kansas City","Missouri",1,5,6,"One person was killed and five others were injured after an argument escalated into a shootout at a gathering in the city's south side.",2024,3,"Aug",5,"Aug 5","Mon",39.1238,-94.5541
"158",2024-08-04,"Oakland","California",0,5,5,"A shooting during a sideshow injured five in the Dimond District neighborhood on the city's east side.",2024,3,"Aug",4,"Aug 4","Sun",37.7904,-122.2166
"159",2024-08-04,"Memphis","Tennessee",0,4,4,"Three women and a man were injured when four men opened fire on them outside a nightclub on the city's northeast side.",2024,3,"Aug",4,"Aug 4","Sun",35.1087,-89.9663
"160",2024-08-04,"Chicago","Illinois",0,5,5,"Five men were shot in the Washington Park neighborhood in the city's south side. The five shooting victims were uncooperative with responding police.",2024,3,"Aug",4,"Aug 4","Sun",41.8375,-87.6866
"161",2024-08-04,"Chicago","Illinois",1,3,4,"A man was killed and three others were injured in a shooting outside a restaurant in Chinatown on the city's south side.",2024,3,"Aug",4,"Aug 4","Sun",41.8375,-87.6866
"162",2024-08-04,"Tulsa","Oklahoma",0,8,8,"Eight people were injured in an early morning shooting in the city's north side.",2024,3,"Aug",4,"Aug 4","Sun",36.1283,-95.9042
"163",2024-08-03,"Springfield","Ohio",0,5,5,"Five people were injured in a shooting attack southeast of downtown Springfield. Multiple vehicles were shot during the attack.",2024,3,"Aug",3,"Aug 3","Sat",39.93,-83.7959
"164",2024-08-03,"Washington","District of Columbia",2,2,4,"Two people were killed and two were injured in a shooting in the NoMa neighborhood of Northeast DC.",2024,3,"Aug",3,"Aug 3","Sat",38.9047,-77.0163
"165",2024-08-03,"Milwaukee","Wisconsin",0,5,5,"Five people were shot outside of a bar in the city's north side in the Williamsburg neighborhood.",2024,3,"Aug",3,"Aug 3","Sat",43.0642,-87.9675
"166",2024-08-02,"Charlotte","North Carolina",1,3,4,"One person was killed and three others were injured in the city's east side near the Charlotte Museum of History.",2024,3,"Aug",2,"Aug 2","Fri",35.2083,-80.8303
"167",2024-08-02,"Lake County","Florida",4,2,6,"A woman called law enforcement for a well-being check on a nearby home east of Umatilla and when officers arrived it appeared that a home had been burglarized, and they ordered people they heard inside to come out. When the officers made entry they were fired upon by the woman's husband and two daughters. All three attackers and one of the deputies were killed, while two other deputies sustained gunshot wounds. The woman who called 911 was later arrested and charged with premeditated murder.",2024,3,"Aug",2,"Aug 2","Fri",NA,NA
"168",2024-08-01,"Aurora","Colorado",1,3,4,"One person was killed and three others were injured in an afternoon shooting.",2024,3,"Aug",1,"Aug 1","Thu",39.7083,-104.7237
"169",2024-07-30,"South Fulton","Georgia",1,3,4,"A shooting at a Shell gas station left one dead and three others injured.",2024,3,"Jul",30,"Jul 30","Tue",33.6273,-84.58
"170",2024-07-29,"Portland","Maine",1,3,4,"Four people were shot, one fatally, in the parking lot of an auto repair shop in the North Deering neighborhood.",2024,3,"Jul",29,"Jul 29","Mon",43.6773,-70.2715
"171",2024-07-28,"Auburn","Washington",0,4,4,"A group of four masked men opened fire on another group exiting a bus at a bus stop, injuring four, in what is believed to be a targeted attack. One of the victims in the group returned fire.",2024,3,"Jul",28,"Jul 28","Sun",47.3039,-122.2108
"172",2024-07-28,"South Bend","Indiana",0,4,4,"Four people were injured in the city's northeast side.",2024,3,"Jul",28,"Jul 28","Sun",41.6767,-86.2696
"173",2024-07-28,"St. Louis","Missouri",1,3,4,"A woman was killed and three others were injured in a shooting at a restaurant in the Tower Grove East neighborhood on the city's south side.",2024,3,"Jul",28,"Jul 28","Sun",38.6359,-90.2451
"174",2024-07-28,"Escambia County","Florida",2,5,7,"A drive-by shooting at a community center northwest of Brent where a basketball game was being held killed two people and injured five others.",2024,3,"Jul",28,"Jul 28","Sun",NA,NA
"175",2024-07-28,"Los Angeles","California",0,4,4,"Four people, including a 14-year-old boy, were wounded in a drive-by shooting in the South Park neighborhood of South Los Angeles.",2024,3,"Jul",28,"Jul 28","Sun",34.1141,-118.4068
"176",2024-07-28,"Rochester","New York",2,5,7,"Two people were killed and five others were injured in a shooting in Maplewood Park in the Maplewood Historic District.",2024,3,"Jul",28,"Jul 28","Sun",43.168,-77.6162
"177",2024-07-28,"Milwaukee","Wisconsin",0,5,5,"Five teenagers were shot in the city's northwest side.",2024,3,"Jul",28,"Jul 28","Sun",43.0642,-87.9675
"178",2024-07-28,"Champaign","Illinois",2,2,4,"Three teenagers and a woman were shot in an apartment complex parking lot, with two of the teens being killed.",2024,3,"Jul",28,"Jul 28","Sun",40.1142,-88.2737
"179",2024-07-27,"Dallas","Texas",0,5,5,"Three shooters opened fire at a gas station, wounding five, in the city's south side.",2024,3,"Jul",27,"Jul 27","Sat",32.7935,-96.7667
"180",2024-07-26,"Kankakee","Illinois",0,6,6,"A fight at a birthday party among a group of adults and juveniles at Pioneer Park escalated into a shooting that wounded six.",2024,3,"Jul",26,"Jul 26","Fri",41.102,-87.8643
"181",2024-07-25,"Jeanerette","Louisiana",1,3,4,"A Lafayette police SWAT team member was killed and three others were wounded in a shootout during a hostage situation, in which a man wanted for a drive-by shooting barricaded himself inside a home with two others, including a juvenile.",2024,3,"Jul",25,"Jul 25","Thu",29.9157,-91.6758
"182",2024-07-24,"Yancey County","North Carolina",0,4,4,"Three people were injured when a man opened fire on a tree trimming crew. The suspect was shot by police before being taken into custody.",2024,3,"Jul",24,"Jul 24","Wed",NA,NA
"183",2024-07-23,"Burton","South Carolina",0,4,4,"Four people were shot inside a vehicle when they were fired upon by at least one other person inside another vehicle.",2024,3,"Jul",23,"Jul 23","Tue",32.4232,-80.7456
"184",2024-07-22,"Milwaukee","Wisconsin",1,8,9,"A shooting in a Dineen Park parking lot left a teenage girl dead and eight others wounded.",2024,3,"Jul",22,"Jul 22","Mon",43.0642,-87.9675
"185",2024-07-21,"Anderson","Indiana",0,7,7,"A shooting at a block party injured seven people, including two teenagers.",2024,3,"Jul",21,"Jul 21","Sun",40.0891,-85.6892
"186",2024-07-21,"Jackson","Mississippi",2,4,6,"A shooting at a Shell gas station killed two, including the owner, and injured four others.",2024,3,"Jul",21,"Jul 21","Sun",32.3157,-90.2125
"187",2024-07-21,"Indianola","Mississippi",3,16,19,"Three men, including two suspects, were killed and sixteen people wounded in a shooting near a club.",2024,3,"Jul",21,"Jul 21","Sun",33.4492,-90.6447
"188",2024-07-21,"Philadelphia","Pennsylvania",3,6,9,"An altercation at a block party escalated into a gunfight that killed three people and injured six others, including one of the shooters in the Carroll Park neighborhood of the city's west side.",2024,3,"Jul",21,"Jul 21","Sun",40.0077,-75.1339
